leagueId,tier,number
0a85f820-2e30-11e8-959b-c81f66cf135e,SILVER,134
0a88ef20-2adf-11e8-bb6c-c81f66cf2333,GOLD,200
0aa14090-094a-11e8-b4cc-c81f66cf2333,BRONZE,100
0aa401e0-48d3-11e8-8d1b-c81f66cf2333,GOLD,165
0aa56c20-0561-11e8-9e61-c81f66cf2333,SILVER,201
0abe1dc0-6136-11e8-8584-c81f66dbb56c,SILVER,104
0ac0a660-031e-11e8-b72a-c81f66dbb56c,SILVER,202
0ac82340-02d8-11e8-8a89-c81f66dbb56c,SILVER,200
0ac942c0-fc98-11e7-a61f-c81f66cf2333,BRONZE,189
0acd8c80-1c29-11e8-bc10-c81f66cf135e,GOLD,200
0ad102d0-1200-11e8-a89d-c81f66cf135e,SILVER,203
0ad22030-2839-11e8-977f-c81f66dbb56c,PLATINUM,114
0ad24740-2839-11e8-977f-c81f66dbb56c,PLATINUM,199
0ad26e50-2839-11e8-977f-c81f66dbb56c,PLATINUM,197
0ad331a0-2839-11e8-977f-c81f66dbb56c,PLATINUM,121
0ad4cdc0-03e6-11e8-bc10-c81f66cf135e,SILVER,200
0ade6ac0-fe40-11e7-9e8c-c81f66cf135e,BRONZE,199
0ae59ab0-119c-11e8-a367-c81f66dbb56c,SILVER,200
0af21490-19f1-11e8-a61f-c81f66cf2333,SILVER,200
0af3fca0-1c9f-11e8-b4cc-c81f66cf2333,GOLD,200
0afcab40-012c-11e8-9e61-c81f66cf2333,BRONZE,200
0b0470d0-0408-11e8-979b-c81f66dbb56c,GOLD,209
0b0bb220-fc18-11e7-9727-c81f66cf135e,GOLD,201
0b178bf0-ffdc-11e7-bc10-c81f66cf135e,GOLD,204
0b1d26f0-3c45-11e8-b378-c81f66dbb56c,SILVER,151
0b2560d0-587f-11e8-a5be-c81f66cf135e,BRONZE,100
0b30b000-5651-11e8-9823-c81f66cf2333,SILVER,106
0b3661a0-fc86-11e7-bc10-c81f66cf135e,BRONZE,200
0b3e6190-06f2-11e8-a61f-c81f66cf2333,GOLD,200
0b3fab90-1fd4-11e8-959b-c81f66cf135e,BRONZE,103
0b42f9e0-fc88-11e7-b72a-c81f66dbb56c,BRONZE,200
0b50a7d0-07f4-11e8-8a89-c81f66dbb56c,DIAMOND,193
0b50af40-faf8-11e7-92d6-c81f66dbb56c,SILVER,199
0b5b9af0-00ba-11e8-a89d-c81f66cf135e,BRONZE,113
0b60f4a0-fcf5-11e7-919f-c81f66cf2333,BRONZE,198
0b6d2cd0-65f4-11e8-b118-c81f66cf2333,SILVER,102
0b6f6160-fb25-11e7-92d6-c81f66dbb56c,SILVER,200
0b73fe70-ffc9-11e7-9e8c-c81f66cf135e,SILVER,200
0b744c80-fe1c-11e7-8a89-c81f66dbb56c,GOLD,205
0b774a80-54d3-11e8-bbbe-c81f66dbb56c,GOLD,150
0b7c7710-fca1-11e7-9e8c-c81f66cf135e,SILVER,200
0b7e3e40-411d-11e8-80ab-c81f66cf135e,BRONZE,100
0b7fcec0-0a10-11e8-a89d-c81f66cf135e,GOLD,200
0b9056a0-4291-11e8-b378-c81f66dbb56c,SILVER,135
0b99cb40-40ca-11e8-8c5c-c81f66cf2333,SILVER,115
0bb52fe0-fb18-11e7-8200-c81f66dbb56c,SILVER,201
0bba9890-166b-11e8-a61f-c81f66cf2333,PLATINUM,200
0bc236a0-6cc3-11e8-ba39-c81f66cf135e,SILVER,104
0bcf4990-0255-11e8-b72a-c81f66dbb56c,SILVER,200
0bdc91f0-5605-11e8-ab3a-c81f66cf135e,SILVER,102
0be8ded0-25b1-11e8-b378-c81f66dbb56c,SILVER,200
0bec0500-0334-11e8-b4cc-c81f66cf2333,SILVER,200
0c010280-fe24-11e7-bc10-c81f66cf135e,BRONZE,200
0c0a6570-fe31-11e7-a61f-c81f66cf2333,PLATINUM,199
0c28f3b0-fbf1-11e7-b4cc-c81f66cf2333,SILVER,200
0c2a6c00-0a23-11e8-979b-c81f66dbb56c,BRONZE,100
0c2b2f50-0a23-11e8-a89d-c81f66cf135e,BRONZE,200
0c2e5670-fbe7-11e7-979b-c81f66dbb56c,PLATINUM,199
0c30dd80-129b-11e8-979b-c81f66dbb56c,SILVER,196
0c39a110-11e0-11e8-a61f-c81f66cf2333,PLATINUM,199
0c3c53a0-fbfc-11e7-bc10-c81f66cf135e,GOLD,201
0c44f430-152c-11e8-9e61-c81f66cf2333,BRONZE,100
0c4df9c0-fba2-11e7-bd34-c81f66cf2333,SILVER,202
0c56bf50-0706-11e8-a89d-c81f66cf135e,SILVER,200
0c602f60-fb38-11e7-8f00-c81f66cf2333,GOLD,202
0c663560-0987-11e8-b72a-c81f66dbb56c,SILVER,198
0c6778b0-ff25-11e7-b4cc-c81f66cf2333,SILVER,200
0c68e630-23ee-11e8-83fd-c81f66dbb56c,BRONZE,100
0c73aab0-105d-11e8-a367-c81f66dbb56c,GOLD,201
0c8974d0-6da0-11e8-945e-c81f66dbb56c,PLATINUM,102
0c8e5500-5a53-11e8-945e-c81f66dbb56c,GOLD,123
0c8f8280-0cac-11e8-9e8c-c81f66cf135e,GOLD,200
0c9d53a0-fbe1-11e7-a89d-c81f66cf135e,SILVER,201
0ca249e0-090c-11e8-919f-c81f66cf2333,SILVER,200
0ca63f20-5969-11e8-ba39-c81f66cf135e,SILVER,105
0ca955b0-15b8-11e8-8a89-c81f66dbb56c,SILVER,200
